index,name,url,language,stars,created_since,updated_since,contributor_count,org_count,commit_frequency,recent_releases_count,updated_issues_count,closed_issues_count,comment_frequency,dependents_count,criticality_score
995,midnight.js,https://github.com/Aerolab/midnight.js,JavaScript,3606,77,39,13,7,0.0,1,0,0,0,0,0.20368
640,clean-code-typescript,https://github.com/labs42io/clean-code-typescript,TypeScript,3690,24,6,15,5,0.2,0,1,0,0.0,0,0.20362
1267,design_patterns_in_typescript,https://github.com/torokmark/design_patterns_in_typescript,TypeScript,3556,91,10,9,5,0.0,0,0,0,0,0,0.20362
682,MBE,https://github.com/RPISEC/MBE,C,4264,68,22,13,2,0.0,0,0,0,0,15,0.20347
718,dl-docker,https://github.com/floydhub/dl-docker,Python,3846,56,29,11,4,0.0,0,0,0,0,8,0.20275
824,blog,https://github.com/sorrycc/blog,,4247,59,22,1,1,0.0,0,5,1,1.8,37,0.20275
173,draggabilly,https://github.com/desandro/draggabilly,JavaScript,3665,97,8,7,2,0.2,1,3,2,0.0,0,0.20256
1392,fontmin,https://github.com/ecomfe/fontmin,JavaScript,3953,72,18,8,2,0.0,0,7,0,0.3,4,0.20197
760,BaiduYunVIP,https://github.com/lpg-it/BaiduYunVIP,,3821,22,0,1,1,1.6,0,6,5,1.0,0,0.20157
697,hackernews-react-graphql,https://github.com/clintonwoo/hackernews-react-graphql,TypeScript,4083,41,9,4,2,0.5,0,8,1,0.0,8,0.19983
1299,mimic,https://github.com/reinderien/mimic,Python,3609,64,45,12,6,0.0,0,0,0,0,3,0.19967
1409,webglstudio.js,https://github.com/jagenjo/webglstudio.js,JavaScript,4237,66,5,5,0,1.9,0,0,0,0,57,0.19963
1468,Go42,https://github.com/ffhelicopter/Go42,Go,3656,29,7,10,0,0.1,0,5,2,1.0,15,0.19938
758,Seriously.js,https://github.com/brianchirls/Seriously.js,JavaScript,3716,114,65,8,3,0.0,1,2,0,0.5,2,0.1992
337,gopl-zh,https://github.com/golang-china/gopl-zh,HTML,3998,60,8,2,1,0.0,0,3,1,0.0,59,0.19908
575,rscss,https://github.com/rstacruz/rscss,,3765,72,38,10,6,0.0,1,1,1,0.0,0,0.19904
101,deeplearning-papernotes,https://github.com/dennybritz/deeplearning-papernotes,,4282,62,35,9,3,0.0,0,0,0,0,17,0.19718
323,awesome-system-design,https://github.com/madd86/awesome-system-design,,3632,6,2,11,3,0.8,0,2,1,0.5,0,0.19703
1364,sicp-pdf,https://github.com/sarabander/sicp-pdf,Perl,3779,116,30,9,3,0.0,0,0,0,0,5,0.19633
829,ImagePicker,https://github.com/jeasonlzy/ImagePicker,Java,4152,60,40,11,1,0.0,2,2,0,0.5,8,0.1962
741,betwixt,https://github.com/kdzwinel/betwixt,JavaScript,4268,63,25,6,4,0.0,1,0,0,0,4,0.19605
496,doom3.gpl,https://github.com/TTimo/doom3.gpl,C++,4142,111,58,9,3,0.0,0,0,0,0,14,0.19591
1309,react-native-lesson,https://github.com/vczero/react-native-lesson,HTML,4103,68,12,11,2,0.0,0,0,0,0,5,0.19562
245,SSD-Tensorflow,https://github.com/balancap/SSD-Tensorflow,Jupyter Notebook,3962,48,46,3,2,0.0,0,3,2,0.7,32,0.19559
846,goflyway,https://github.com/coyove/goflyway,Go,4289,41,11,8,1,0.0,4,0,0,0,9,0.19545
1399,NJKWebViewProgress,https://github.com/ninjinkun/NJKWebViewProgress,Objective-C,3946,94,64,12,6,0.0,2,0,0,0,0,0.19525
924,linux-kernel-exploits,https://github.com/SecWiki/linux-kernel-exploits,C,3711,45,10,6,2,0.1,0,0,0,0,16,0.19518
544,GT,https://github.com/Tencent/GT,Java,4140,71,29,9,2,0.0,1,0,0,0,10,0.19435
206,enquire.js,https://github.com/WickyNilliams/enquire.js,JavaScript,3624,103,47,9,4,0.0,1,0,0,0,2,0.19361
897,resume,https://github.com/billryan/resume,TeX,3990,68,11,4,2,0.0,0,0,0,0,17,0.1931
1166,torsniff,https://github.com/fanpei91/torsniff,Go,3675,59,21,12,3,0.0,2,1,1,0.0,0,0.19267
152,china_area_mysql,https://github.com/kakuilan/china_area_mysql,,4028,59,8,6,1,0.0,1,3,0,1.3,0,0.19159
539,vue-form-making,https://github.com/GavinZhuLei/vue-form-making,Vue,3885,32,2,5,0,0.3,2,15,5,0.9,0,0.19115
1374,shadowbroker,https://github.com/misterch0c/shadowbroker,Python,3904,46,31,6,2,0.0,0,0,0,0,57,0.18989
145,article,https://github.com/WeMobileDev/article,,3886,57,41,11,5,0.0,0,0,0,0,3,0.18933
1485,stroll.js,https://github.com/hakimel/stroll.js,HTML,4289,106,38,11,6,0.0,0,0,0,0,0,0.18888
123,doubi,https://github.com/ToyoDAdoubi/doubi,Shell,3993,47,5,7,1,0.0,0,3,2,0.0,4,0.18848
800,android-common,https://github.com/litesuits/android-common,Java,3579,81,44,8,2,0.0,0,0,0,0,23,0.1863
963,IPProxyPool,https://github.com/qiyeboy/IPProxyPool,Python,3866,54,37,14,3,0.0,0,1,0,1.0,0,0.18609
129,HackerNews-React-Native,https://github.com/iSimar/HackerNews-React-Native,JavaScript,3595,70,37,13,3,0.0,0,1,0,0.0,3,0.1859
1097,SwipeMenuListView,https://github.com/baoyongzhang/SwipeMenuListView,Java,3528,78,61,8,2,0.0,0,3,0,0.7,5,0.18476
819,BERT-pytorch,https://github.com/codertimo/BERT-pytorch,Python,3976,27,27,5,1,0.0,2,6,2,0.7,7,0.18394
378,teachable-machine-v1,https://github.com/googlecreativelab/teachable-machine-v1,JavaScript,3637,40,26,6,3,0.0,0,1,0,2.0,0,0.18342
767,JGrowing,https://github.com/javagrowing/JGrowing,Java,3732,23,19,14,3,0.0,0,4,0,0.8,0,0.18335
1246,css-animation-101,https://github.com/cssanimation/css-animation-101,CSS,4139,26,1,4,0,0.1,0,0,0,0,57,0.18274
194,tinyraytracer,https://github.com/ssloy/tinyraytracer,C++,3599,24,23,5,2,0.0,0,1,0,1.0,10,0.18159
505,usbkill,https://github.com/hephaest0s/usbkill,Python,3695,72,54,12,2,0.0,0,0,0,0,15,0.18142
54,loading,https://github.com/jxnblk/loading,CSS,3561,83,65,5,3,0.0,0,0,0,0,24,0.18115
255,grade,https://github.com/benhowdle89/grade,JavaScript,3613,53,21,9,6,0.0,0,0,0,0,0,0.18111
452,SwiftTips,https://github.com/JohnSundell/SwiftTips,,3665,48,12,5,4,0.0,0,0,0,0,2,0.18071
81,helium-css,https://github.com/geuis/helium-css,JavaScript,3655,134,67,10,3,0.0,0,0,0,0,5,0.18052
966,DGElasticPullToRefresh,https://github.com/gontovnik/DGElasticPullToRefresh,Swift,3562,64,52,13,3,0.0,1,3,0,0.3,0,0.179
1164,Phoenix,https://github.com/Yalantis/Phoenix,Java,4043,73,49,10,3,0.0,0,0,0,0,6,0.17877
737,Expose,https://github.com/Jack000/Expose,Perl,4178,65,51,11,3,0.0,0,1,0,1.0,0,0.17671
86,ssr-accounts,https://github.com/gfw-breaker/ssr-accounts,Shell,3587,37,2,3,0,0.2,0,1,0,0.0,40,0.17506
7,deep-learning-roadmap,https://github.com/instillai/deep-learning-roadmap,Python,3960,24,3,4,2,0.1,0,2,1,0.5,0,0.17452
1070,managers-playbook,https://github.com/ksindi/managers-playbook,,3712,34,3,5,2,1.6,0,0,0,0,0,0.17288
1333,How-to-learn-node-correctly,https://github.com/i5ting/How-to-learn-node-correctly,JavaScript,4076,34,18,11,5,0.0,0,0,0,0,0,0.17154
834,CMWTAT_Digital_Edition,https://github.com/TGSAN/CMWTAT_Digital_Edition,C#,3945,32,25,2,1,0.0,3,6,3,1.2,2,0.17112
994,roadmap,https://github.com/github/roadmap,,4102,9,2,3,1,0.7,0,81,30,0.1,0,0.16907
926,uid-generator,https://github.com/baidu/uid-generator,Java,3808,46,26,3,2,0.0,0,6,1,0.8,2,0.16866
304,TopList,https://github.com/tophubs/TopList,Go,3871,18,12,9,2,0.0,0,2,1,1.0,0,0.16861
949,app-launch-guide,https://github.com/adamwulf/app-launch-guide,,3829,72,40,10,5,0.0,0,0,0,0,0,0.1683
125,DataSciencePython,https://github.com/ujjwalkarn/DataSciencePython,Python,4159,64,25,7,2,0.0,0,3,0,0.0,3,0.16825
1117,Messenger,https://github.com/relatedcode/Messenger,Swift,4050,81,1,1,0,0.2,0,4,1,1.5,0,0.16813
1318,react,https://github.com/duxianwei520/react,JavaScript,4007,50,8,5,0,0.0,0,3,1,0.3,15,0.16726
865,Background-Matting,https://github.com/senguptaumd/Background-Matting,Python,3998,10,1,5,0,1.4,0,9,0,0.6,3,0.16693
1012,Learn-Laravel-5,https://github.com/johnlui/Learn-Laravel-5,PHP,3555,71,13,3,1,0.0,0,1,0,1.0,2,0.16637
1308,sicp,https://github.com/sarabander/sicp,HTML,3716,85,30,7,1,0.0,0,0,0,0,15,0.1662
251,ruby-warrior,https://github.com/ryanb/ruby-warrior,Ruby,3613,152,106,8,3,0.0,0,1,0,1.0,0,0.16593
1350,jsqrcode,https://github.com/LazarSoft/jsqrcode,JavaScript,3539,113,45,6,1,0.0,0,1,0,0.0,16,0.16562
724,TSWeChat,https://github.com/hilen/TSWeChat,Swift,3575,59,18,11,1,0.0,0,1,0,1.0,0,0.16506
1063,headjs,https://github.com/headjs/headjs,JavaScript,4190,123,86,2,1,0.0,1,1,0,1.0,12,0.16501
1358,DDFE-blog,https://github.com/DDFE/DDFE-blog,,3782,55,17,3,1,0.0,0,1,0,1.0,4,0.1632
578,awesome-ios-cn,https://github.com/jobbole/awesome-ios-cn,,3883,63,8,8,2,0.0,0,0,0,0,0,0.16272
1263,deep-reinforcement-learning,https://github.com/udacity/deep-reinforcement-learning,Jupyter Notebook,3567,31,24,3,1,0.0,0,2,0,0.0,71,0.16263
408,react-basic,https://github.com/reactjs/react-basic,,3719,58,58,9,4,0.0,0,0,0,0,2,0.16227
457,SpringBlade,https://github.com/chillzhuang/SpringBlade,Java,3942,24,0,2,0,0.2,0,5,2,0.2,2,0.15981
1357,okayNav,https://github.com/VPenkov/okayNav,JavaScript,4105,60,55,8,3,0.0,0,0,0,0,4,0.15967
1191,RNStudyNotes,https://github.com/crazycodeboy/RNStudyNotes,Objective-C,3811,54,22,11,1,0.0,0,0,0,0,6,0.15893
157,tensorflow-generative-model-collections,https://github.com/hwalsuklee/tensorflow-generative-model-collections,Python,3698,41,34,6,3,0.0,0,0,0,0,5,0.15837
357,earth,https://github.com/cambecc/earth,JavaScript,4190,87,53,3,1,0.0,0,3,1,0.3,14,0.15834
1084,pydata-notebook,https://github.com/BrambleXu/pydata-notebook,Jupyter Notebook,4034,39,33,8,2,0.0,0,0,0,0,8,0.15798
1361,Deedy-Resume,https://github.com/deedy/Deedy-Resume,TeX,3577,82,62,3,1,0.0,0,2,1,2.0,2,0.15776
552,deep-visualization-toolbox,https://github.com/yosinski/deep-visualization-toolbox,Python,3643,70,40,8,2,0.0,0,0,0,0,4,0.15693
1261,StepView,https://github.com/baoyachi/StepView,Java,4022,55,45,3,2,0.0,3,1,0,1.0,0,0.15596
717,perfmap,https://github.com/zeman/perfmap,JavaScript,3805,77,45,9,4,0.0,0,0,0,0,0,0.15553
1378,LintCode,https://github.com/awangdev/LintCode,Java,4056,70,10,3,1,0.0,0,0,0,0,7,0.15534
1226,nginx-ui,https://github.com/schenkd/nginx-ui,Python,3662,7,7,3,2,0.2,1,5,0,0.4,2,0.15402
931,headtrackr,https://github.com/auduno/headtrackr,JavaScript,3637,105,81,4,2,0.0,0,0,0,0,13,0.15198
1423,openwrt-fanqiang,https://github.com/softwaredownload/openwrt-fanqiang,Shell,3753,79,3,1,1,0.3,0,3,0,0.3,0,0.15182
468,python3-in-one-pic,https://github.com/coodict/python3-in-one-pic,Jupyter Notebook,4284,67,6,4,0,0.0,0,1,0,2.0,0,0.15164
369,quick-SQL-cheatsheet,https://github.com/enochtangg/quick-SQL-cheatsheet,,3593,28,19,13,3,0.0,0,0,0,0,0,0.15003
1412,unveil,https://github.com/luis-almeida/unveil,JavaScript,4261,106,81,7,2,0.0,0,0,0,0,5,0.15
740,JKeyboardPanelSwitch,https://github.com/Jacksgong/JKeyboardPanelSwitch,Java,3987,67,27,4,1,0.0,3,2,0,0.5,0,0.14977
927,FE-learning,https://github.com/qiu-deqing/FE-learning,,3843,77,38,7,3,0.0,0,1,0,0.0,0,0.14725
11,FloatWindow,https://github.com/yhaolpz/FloatWindow,Java,3661,38,33,7,0,0.0,3,5,0,0.4,6,0.1471
956,algodeck,https://github.com/teivah/algodeck,,3978,11,2,6,1,2.3,0,1,0,0.0,0,0.14689
1230,DOOM-3-BFG,https://github.com/id-Software/DOOM-3-BFG,C++,3765,99,66,3,2,0.0,0,0,0,0,10,0.14502
166,huxley,https://github.com/facebookarchive/huxley,Python,4104,94,74,7,4,0.0,0,0,0,0,0,0.14221
759,libretaxi,https://github.com/ro31337/libretaxi,Go,3572,57,11,2,0,0.1,0,3,0,0.0,30,0.14177
1220,Lihang,https://github.com/SmirkCao/Lihang,Python,4018,31,0,1,0,0.0,3,2,1,0.0,0,0.14128
582,clmystery,https://github.com/veltman/clmystery,,4048,88,7,4,1,0.1,0,0,0,0,0,0.13919
584,ZhiHuDaily-React-Native,https://github.com/race604/ZhiHuDaily-React-Native,JavaScript,3661,65,61,4,3,0.0,0,0,0,0,3,0.13887
1461,hangzhouYunQi2017ppt,https://github.com/Alibaba-Technology/hangzhouYunQi2017ppt,,3914,39,39,1,10,0.0,0,0,0,0,0,0.1368
1380,FastBle,https://github.com/Jasonchenlijian/FastBle,Java,4002,53,25,2,0,0.0,3,22,5,1.0,0,0.13646
579,gallium,https://github.com/alexflint/gallium,Go,3680,53,46,5,2,0.0,0,0,0,0,4,0.13566
976,echo-chamber-js,https://github.com/tessalt/echo-chamber-js,JavaScript,3991,70,67,8,2,0.0,0,0,0,0,2,0.13536
1114,jetbrains-in-chinese,https://github.com/pingfangx/jetbrains-in-chinese,,3934,30,13,1,1,0.0,2,2,1,1.0,0,0.13405
377,xiaozhi,https://github.com/qq449245884/xiaozhi,,3702,20,1,1,0,3.2,0,3,0,0.7,0,0.13336
438,learning-to-learn,https://github.com/deepmind/learning-to-learn,Python,4012,50,42,5,4,0.0,0,0,0,0,0,0.13265
594,DropDownMenu,https://github.com/dongjunkun/DropDownMenu,Java,3536,68,46,2,0,0.0,0,3,0,0.7,25,0.13028
240,xpay,https://github.com/Exrick/xpay,Java,3695,37,2,1,0,0.0,0,6,3,0.8,0,0.12939
574,ASimpleCache,https://github.com/yangfuhai/ASimpleCache,Java,3585,91,81,3,2,0.0,0,1,0,1.0,0,0.12922
1372,InterpretableMLBook,https://github.com/MingchaoZhu/InterpretableMLBook,,3640,9,8,1,1,0.3,2,2,0,1.5,0,0.12628
608,fuckitpy,https://github.com/ajalt/fuckitpy,Python,3927,92,25,8,0,0.0,0,1,0,1.0,0,0.12616
675,BadgeView,https://github.com/qstumn/BadgeView,Java,3895,48,40,4,0,0.0,1,4,0,0.2,12,0.12605
61,FPSSample,https://github.com/Unity-Technologies/FPSSample,C#,3866,27,5,3,0,0.0,0,10,3,0.7,0,0.12474
1404,gitment,https://github.com/imsun/gitment,JavaScript,3859,46,34,3,0,0.0,0,9,1,0.4,10,0.12349
205,StylishMusicPlayer,https://github.com/ryanhoo/StylishMusicPlayer,Java,3568,53,41,3,2,0.0,0,0,0,0,3,0.12322
1307,learning-spark,https://github.com/databricks/learning-spark,Java,3568,84,60,8,2,0.0,0,0,0,0,0,0.12274
901,verlet-js,https://github.com/subprotocol/verlet-js,JavaScript,3631,94,81,4,2,0.0,0,0,0,0,2,0.12167
179,ThreadPool,https://github.com/progschj/ThreadPool,C++,3922,101,77,3,1,0.0,0,2,1,1.0,0,0.12067
858,IF_MS_BUYS_GITHUB_IMMA_OUT,https://github.com/upend/IF_MS_BUYS_GITHUB_IMMA_OUT,,3807,32,31,5,3,0.0,0,0,0,0,0,0.11827
313,iGAN,https://github.com/junyanz/iGAN,Python,3739,52,5,2,1,0.0,0,0,0,0,0,0.1178
161,MachineLearning,https://github.com/wepe/MachineLearning,Python,3985,74,42,5,2,0.0,0,0,0,0,0,0.11704
833,CBStoreHouseRefreshControl,https://github.com/coolbeet/CBStoreHouseRefreshControl,Objective-C,3979,75,67,4,1,0.0,0,0,0,0,6,0.11609
44,SXNews,https://github.com/dsxNiubility/SXNews,Objective-C,3624,72,45,5,2,0.0,0,0,0,0,0,0.11473
1102,Spring-Boot-In-Action,https://github.com/hansonwang99/Spring-Boot-In-Action,Java,3666,24,10,5,1,0.1,0,2,0,0.0,0,0.11286
62,Reader,https://github.com/vfr/Reader,Objective-C,4238,126,24,1,0,0.0,0,0,0,0,20,0.11242
142,996ICU,https://github.com/995icu/996ICU,,4197,22,22,3,1,0.0,0,8,0,0.8,0,0.11242
403,practical-programming-books,https://github.com/EZLippi/practical-programming-books,,3558,74,27,6,1,0.0,0,0,0,0,0,0.11193
167,colornet,https://github.com/pavelgonchar/colornet,Python,3548,58,57,1,1,0.0,0,0,0,0,24,0.11129
387,underscore-analysis,https://github.com/lessfish/underscore-analysis,JavaScript,3852,58,10,2,0,0.0,0,2,0,1.0,0,0.10855
779,bustag,https://github.com/gxtrobot/bustag,JavaScript,3557,18,15,2,0,0.0,2,3,1,0.0,8,0.10793
131,data-engineer-roadmap,https://github.com/datastacktv/data-engineer-roadmap,,3530,4,4,1,1,0.1,0,10,4,0.8,0,0.1074
289,web-design-in-4-minutes,https://github.com/jgthms/web-design-in-4-minutes,HTML,4099,54,34,7,1,0.0,0,1,0,0.0,0,0.10733
719,FreePAC,https://github.com/xiaoming2028/FreePAC,Python,3633,17,0,1,0,0.3,1,0,0,0,0,0.10689
1451,Beginner-Network-Pentesting,https://github.com/hmaverickadams/Beginner-Network-Pentesting,,3570,18,14,2,1,0.0,0,4,0,0.8,0,0.10621
1223,CVPR2020-Code,https://github.com/amusi/CVPR2020-Code,,3746,11,4,1,1,5.2,0,0,0,0,0,0.1057
53,android-discuss,https://github.com/android-cn/android-discuss,,4021,71,64,1,1,0.0,0,4,0,1.5,0,0.10566
709,Common.Utility,https://github.com/Jimmey-Jiang/Common.Utility,C#,3791,40,7,6,0,0.0,0,1,1,0.0,0,0.10342
583,EQGRP,https://github.com/x0rz/EQGRP,Perl,3682,46,46,5,1,0.0,0,0,0,0,2,0.1032
450,LoadingDrawable,https://github.com/dinuscxj/LoadingDrawable,Java,3951,58,46,3,0,0.0,0,1,0,1.0,3,0.10293
316,ExplosionField,https://github.com/tyrantgit/ExplosionField,Java,3531,64,64,3,1,0.0,0,1,0,0.0,3,0.10195
1217,android-autofittextview,https://github.com/grantland/android-autofittextview,Java,4096,121,57,5,1,0.0,0,0,0,0,0,0.10154
657,instagram.css,https://github.com/picturepan2/instagram.css,CSS,3777,38,11,3,0,0.0,0,1,0,1.0,0,0.10141
330,codeparkshare,https://github.com/Yixiaohan/codeparkshare,,4012,95,24,4,0,0.0,0,0,0,0,2,0.09717
446,WeChatRobot,https://github.com/TonyChen56/WeChatRobot,C++,3537,18,8,4,1,0.0,0,0,0,0,0,0.0968
559,java-learning,https://github.com/brianway/java-learning,Java,3591,60,19,2,1,0.0,0,1,0,0.0,0,0.0965
1305,shopping-management-system,https://github.com/zhanglei-workspace/shopping-management-system,Java,3699,63,44,1,0,0.0,0,3,0,0.0,21,0.09279
1252,CoordinatorTabLayout,https://github.com/hugeterry/CoordinatorTabLayout,Java,4039,48,36,1,1,0.0,0,0,0,0,5,0.09217
764,nlp-beginner,https://github.com/FudanNLP/nlp-beginner,,3549,46,20,2,1,0.0,0,1,0,0.0,0,0.08891
1050,XCL-Charts,https://github.com/xcltapestry/XCL-Charts,Java,3790,80,43,3,1,0.0,0,0,0,0,0,0.08727
1258,iOS-Performance-Optimization,https://github.com/skyming/iOS-Performance-Optimization,Objective-C,4049,57,16,1,1,0.0,0,0,0,0,0,0.08326
1049,FlappyLearning,https://github.com/xviniette/FlappyLearning,JavaScript,3825,54,36,6,0,0.0,0,0,0,0,2,0.08318
905,DeepNude-an-Image-to-Image-technology,https://github.com/yuanxiaosc/DeepNude-an-Image-to-Image-technology,Python,3767,19,6,1,1,0.2,0,0,0,0,0,0.08201
224,TwinklingRefreshLayout,https://github.com/lcodecorex/TwinklingRefreshLayout,Java,3850,59,34,2,0,0.0,1,1,0,0.0,2,0.08043
128,manong,https://github.com/nemoTyrant/manong,PHP,3833,81,40,2,0,0.0,0,0,0,0,5,0.07948
303,RxJavaSamples,https://github.com/rengwuxian/RxJavaSamples,Java,3964,58,39,6,0,0.0,1,0,0,0,0,0.07566
1351,openbay,https://github.com/isohuntto/openbay,PHP,3590,74,71,2,1,0.0,0,1,1,0.0,0,0.07493
523,Deep-Learning-21-Examples,https://github.com/hzy46/Deep-Learning-21-Examples,Python,4089,37,22,2,0,0.0,0,0,0,0,5,0.07479
270,GodEye,https://github.com/zixun/GodEye,Swift,3579,47,32,1,1,0.0,1,0,0,0,0,0.07472
460,1024app-android,https://github.com/yuuwill/1024app-android,,4243,32,32,1,0,0.0,2,1,0,1.0,0,0.07295
298,mononoki,https://github.com/madmalik/mononoki,CSS,3646,89,45,6,0,0.0,0,0,0,0,0,0.07022
234,Psychson,https://github.com/brandonlw/Psychson,C#,3733,77,76,2,1,0.0,0,0,0,0,0,0.06467
881,ideabook,https://github.com/phodal/ideabook,HTML,3568,58,38,1,1,0.0,0,0,0,0,0,0.06331
1168,opensource,https://github.com/programthink/opensource,,3710,68,27,3,0,0.0,0,0,0,0,0,0.06042
43,jswiki,https://github.com/bebraw/jswiki,JavaScript,3928,121,91,1,1,0.0,0,0,0,0,0,0.05988
1242,sec-chart,https://github.com/SecWiki/sec-chart,,3909,65,15,1,0,0.0,0,0,0,0,0,0.05391
168,Machine-Learning-Session,https://github.com/shuhuai007/Machine-Learning-Session,,3875,27,9,1,0,0.0,0,2,0,0.0,0,0.05199
1202,css-reference,https://github.com/jgthms/css-reference,HTML,4185,50,36,3,0,0.0,0,1,0,0.0,0,0.05096
1189,golang-developer-roadmap-cn,https://github.com/Quorafind/golang-developer-roadmap-cn,,3885,21,18,3,0,0.0,0,0,0,0,0,0.04189
1325,awesome-java-books,https://github.com/sorenduan/awesome-java-books,,4030,21,10,1,0,0.2,0,0,0,0,0,0.03926
474,machine-learning-roadmap,https://github.com/mrdbourke/machine-learning-roadmap,,4209,6,5,1,0,0.2,0,0,0,0,0,0.02603
191,ViewPagerCards,https://github.com/rubensousa/ViewPagerCards,Java,3977,53,49,1,0,0.0,0,0,0,0,0,0.02104
1255,bideo.js,https://github.com/rishabhp/bideo.js,JavaScript,4051,57,56,1,0,0.0,0,0,0,0,0,0.01957
447,iOSAppReverseEngineering,https://github.com/iosre/iOSAppReverseEngineering,,3927,65,65,1,0,0.0,0,0,0,0,0,0.01915
